75102.02144143908	75037.28199922136	74880.91328807294	74632.36423968879	74291.35312906778	73857.49300995012	73330.28650043928	72709.12088666024	71993.26204145205	71181.84680546357	70273.87352821016	69268.19029414095	68163.48034786485	66958.24390590744	65650.77532120267	64239.13411439955	62721.10773936735	61094.16298779668	59355.381135704054	57501.3698249055	55528.139177654084	53430.92256344814	51203.90553200338	48839.79494187876	46329.08753789539	43658.717176484	40809.23694362768	37747.80662206333	34404.493136133126	30493.707248590013	26503.600679770287	23208.357502761704	19702.9238238291	16306.16815313825	13035.022969208658	8449.500968735258	4892.0208951066015	897.1829853284289	-3261.7875266653136	-6636.3307178036775	-11594.350025969383	-15695.339215286891	-20927.880826009205	-26133.108338076214	-29469.003762902634	-35030.630012237874	-39607.80264943186	-44464.40840170544	-49375.408555164526	-53183.023283496266	-61314.35023788264	-67089.40438900277	-72795.48729009298	-77881.71705221984	-84277.48915630556	-91204.97238776064	-99346.59258943296	-99090.92170750198	-109674.23318730848	-117906.72404280532	-123238.58130874718	-128510.94185462297	-135339.45000151178	-143656.10308003856	-159265.0936530608	-158049.05779911234	-165720.62367533753	-171570.5224396856	-177342.36949783814	-182604.3768259511	-191951.70535111887	-201365.44735726702	-207832.23462481046	-215436.78071243293	-226279.41850684833	-231368.1712139938	-236651.691610404	-250144.79974423937	-259203.40949806734	-267462.81548045995	-276251.71261916426	-284771.33487393917	-293847.6931230356	-295909.1481560549	-309013.90205993445	-319037.23238364595	-335450.83964846	-338719.455281527	-347692.65449853253	-352335.7748387236	-365679.02321558935	-375472.5026728186	-383280.1102408159	-394144.3716986859	-394017.1183769336	-422166.08533422824	-461342.88305706606	-427855.71191230137	-414293.1576269526	-449805.68479299033	-468236.5574712758	-469676.9191173549	-475311.45053313026	-479680.27008475433	-497031.69435540936	-511592.7106714629	-513171.0021275334	-526706.3248066345	-531438.1453231531	-543978.4563991119	-553714.1891911128	-566607.7234234954	-572710.3621453829	-597983.1179316798	-589939.1043707307	-598974.082520279	-620877.2817835456	-621077.9040672812	-629744.054730935	-638621.3698005857	-646309.128110734	-657317.8419787594	-666567.8746829642	-676627.5688440325	-685429.7372090943	-688234.2644012738	-703146.9544939249	-702051.1722787286	-716197.1152272613	-738001.8081845338	-735368.4669200069	-744127.124878607	-743285.4817370848	-760076.0883835483	-767392.056646209	-776879.8477890805	-781406.9535447067	-802949.553951484	-793472.6124025637	-803686.4667652084	-825470.7871154719
75121.93017335859	75102.02144143908	74933.91386392494	74684.19307945092	74342.83536431368	73908.86965745472	73381.66375482135	72760.55981634534	72044.80540505427	71233.5291706566	70325.72580469094	69320.24205496348	68215.76119953266	67010.78450678926	65703.6082175299	64292.29447524695	62774.63434667024	61148.0993094712	59409.77686141481	57556.28279843874	55583.6383597666	53487.0922831042	51260.852259109146	48897.65850728212	46388.061246045225	43719.08751805109	40871.4732467453	37812.81167824194	34474.62849747122	30586.39739825402	26555.226237827446	23212.856936939934	19782.617105885	15150.197963374725	12690.077107428631	8820.685340598226	5061.0391475834185	1420.151864972955	-3119.433652812906	-7516.394249396806	-12265.028353806876	-16696.09272931033	-20254.915231093415	-25620.690074851038	-30065.445553364698	-36658.34542461595	-40038.70174739091	-45638.93739197182	-50324.325206906185	-55789.57206142426	-61275.87250448443	-66931.87827414257	-72817.39510649443	-78714.7097482825	-85355.0504755649	-90300.69883777382	-96775.73961179663	-102893.28089576779	-109531.19587675005	-115363.33872024389	-122557.75884512631	-129799.43609607412	-135845.66332903953	-142862.10765406402	-150282.38002828282	-157393.42770687968	-165616.20010935003	-171782.2599832472	-178717.40728120686	-187106.32465531543	-194482.769180095	-202669.3202500326	-206513.04854074906	-219786.13524583826	-226105.36990961985	-234245.96220365685	-242690.77384479117	-250297.71261404548	-259770.94514219824	-267960.1068888884	-272903.565402808	-284496.513975565	-293539.6088343661	-307326.03570706456	-309942.7074436181	-320245.119228654	-327047.52953994565	-337630.22633996996	-346850.4030475174	-357351.3252647253	-365121.5826320003	-374771.1050131138	-384320.828005705	-393066.4060952953	-404126.0942531576	-410952.26452247205	-421504.2493883547	-430855.92753754277	-440896.965669838	-450338.69065934146	-461803.24368856405	-469500.37589055294	-478889.43586059095	-489796.0411040269	-497984.4244689999	-507449.6412486385	-520860.21665911935	-526667.2301094551	-536282.3800683205	-545194.8687411329	-554819.2027250946	-565187.4462221162	-574172.6228020831	-583503.545064592	-593132.1971141759	-602848.0588816183	-610647.6061728301	-620889.7792484604	-630603.364148357	-647652.4074780929	-651681.8453828797	-657958.1827084933	-687184.7640316259	-675715.1153112175	-685232.3437306903	-693512.8196609666	-701486.3734155957	-710527.690743736	-719736.1171300753	-729065.8917650268	-736457.4203903028	-744797.2971417378	-753523.3626615662	-765559.8422811965	-769630.3676089179	-777637.187821072	-785168.2387142213	-793657.286563583	-800807.7859865504	-807990.3346784564	-814556.5152842256
75166.41787116238	75192.88142014237	75102.02144143908	74819.571667885	74472.65066204453	74036.57420304109	73508.42798929528	72886.9245086904	72171.0733710289	71359.8970824357	70452.33710259406	69447.21274056332	68343.19298153749	67138.77239825338	65832.24659246235	64421.679474570265	62904.86826017071	61279.293822702486	59542.05712869705	57689.792577149085	55718.54720987193	53623.60608863138	51399.229312936426	49038.236467420444	46531.304744435416	43865.68035698109	41022.53550744659	37970.47005096049	34644.34778481914	30804.63471057103	26686.09933333035	23352.82246672589	19876.358136199706	16440.352751784027	12733.8318238816	9001.291468490439	5178.421414463432	1525.489660679188	-2816.2145416420535	-7497.477751331287	-11554.664236652083	-15860.015154798166	-20619.397977955407	-25308.630507817317	-30005.984184073517	-34359.51540765364	-40393.5727179267	-45211.07447615423	-50551.81027648365	-55778.633603070804	-61355.4766531894	-66793.86194467818	-72462.82469112065	-78508.43313824834	-83954.13942822255	-91087.68373796076	-96445.8592363632	-103054.09124077437	-110440.50668344815	-116045.79416593717	-122499.06205375673	-129047.36811616464	-135849.52011989203	-143320.51190721907	-149862.84395691403	-157071.87816813344	-164808.92038559722	-171748.42497418972	-179288.5948512064	-187228.20368450176	-194558.107281084	-202621.58669851976	-209534.25477238395	-222932.0080715181	-226250.12380920543	-234003.42348437756	-243094.27124556073	-250403.6967844743	-258882.11655045243	-268415.3531553454	-276324.4719331778	-284986.98908192554	-293788.60514469945	-302041.18990910734	-311449.0532130042	-319393.796864135	-329635.67696960695	-338307.90607625654	-347303.2703386642	-356381.0324295475	-365730.7317183157	-374403.3337726831	-380190.469635478	-393550.42491760326	-402689.2256464936	-412603.50379031734	-422242.60090835067	-430988.8647782449	-441505.5181572409	-449850.0146437435	-458980.3619481038	-469375.35709588835	-479349.45161884313	-491087.8460971341	-497441.1250689768	-507032.79413268814	-518477.3638291568	-526551.0489609402	-536796.1705501887	-546313.2770096469	-555377.3044273315	-565059.5715367615	-574341.6557366624	-583504.1578274239	-583944.3698238754	-602606.40208539	-610216.292167705	-621177.3162896733	-629688.901009843	-639186.1976949486	-648233.3880865333	-657767.5796975491	-666720.86870001	-675354.181158975	-684808.4934865709	-696565.8955812922	-702859.1447307009	-710492.1766034127	-721177.6713188523	-727050.3077784707	-736282.9789938162	-745305.0316886917	-753742.5095546863	-761385.4031926933	-769391.0131740902	-777350.1757653912	-778327.7431449452	-792003.5608042565	-801592.4855956557	-808174.4009440569	-814162.9005354748
75237.05763522573	75270.22055185572	75300.71164610505	75102.02144143908	74698.0374513228	74249.67773400611	73716.31735085245	73092.20844449097	72375.0158385649	71563.21962480451	70655.50557208338	69650.5595191707	68546.97710338907	67343.21207567464	66037.5376030668	64628.00930265497	63112.42464681069	61488.27283821558	59752.67134231783	57902.28032552183	55933.18448446886	53840.72309306124	51619.23620399332	49261.66432012213	46758.87855306151	44098.461951500125	41262.22922017571	38220.28507861233	34912.25613232871	31136.27279844036	26918.177244803228	23614.134964326397	20124.918649966945	16576.321981999034	12887.258348094882	9181.366419137397	5404.067739139078	1305.8038216180867	-2724.3451188672916	-6840.317641640024	-11457.339572563942	-15544.352887468704	-20477.875678720186	-24274.95113941765	-29871.249466948095	-34747.7072570062	-38675.5678553583	-44780.814898018376	-50053.707479598816	-55001.462969394284	-61034.40615178173	-66628.15060541709	-72372.28831813636	-80081.5980376142	-84580.29927379562	-91679.67230837542	-96508.36437323072	-104464.68965464958	-108441.49557131605	-116159.96895223815	-122747.56356577587	-129049.5504240616	-135787.98379397072	-143809.66426034283	-149871.27197840408	-157024.6922597636	-164006.77822826465	-171315.3798126966	-178984.7988980994	-186676.0851579596	-194394.86912670487	-202575.04706501716	-209521.88184602372	-219112.87149311719	-226075.62700855808	-234108.26012461196	-242695.26559423306	-250735.2658984725	-258792.5856499963	-268093.3332209467	-276152.23674443224	-285053.0409017098	-293212.6464946077	-302249.5550326184	-311195.1759385621	-320546.3369690443	-329190.8393448967	-337742.93892969686	-346801.00207306026	-356784.6969366404	-364844.51964126807	-375103.7342626767	-384395.1190814163	-393157.1896698409	-402462.32013195276	-411404.38632797846	-419936.1415520719	-430795.027524806	-440720.74855894584	-446188.2672410698	-459577.779628605	-468890.3494318981	-479299.7729931051	-503110.5233263522	-501944.4957378079	-507548.5829363962	-517028.29247052665	-525539.5481371661	-536974.6656262407	-545499.6559108995	-555521.8837533748	-560453.592356792	-573782.0695321087	-583074.3305717867	-591422.4308112082	-601712.8114713851	-611239.0461980735	-621604.6079489498	-631230.5005158619	-639292.1131295332	-648071.1635281004	-659623.2487149372	-669641.1877157987	-675805.1246204729	-684214.0322654339	-692872.2847487403	-699069.5318112611	-710243.2806725348	-719270.0151621683	-727837.5116078826	-740096.4922721895	-744406.6791340065	-753162.8891821515	-760193.394785163	-769041.2144313662	-777211.8615029465	-786001.0098227601	-792719.6151204682	-801063.7279353826	-808140.7441089195	-816474.1931927922
75333.87866527672	75369.432583599	75428.89847965597	75430.62835102179	75102.02144143908	74571.29394663498	74017.55287131816	73384.19323280791	72662.087169148	71847.55401284833	70938.37275447429	69932.78626719757	68829.1524593072	67625.79037166623	66320.89534576601	64912.47891270183	63398.320471859275	61775.903806765506	60042.358536087035	58194.372447019676	56228.07431882812	54138.87125517696	51921.20574337535	49568.17359568438	47070.89696781011	44417.38927923329	41590.28871402572	38561.554444565205	35276.45750108018	31570.20282465592	27276.757145493233	23935.61742199253	20398.935712875158	16894.895514377626	13401.923972937628	8637.752457231341	5694.93900230556	1560.1072801555274	-2592.4012080212706	-7083.310607623716	-10956.833751036203	-15586.299614337564	-20114.425262647506	-24879.655191760277	-29432.717456261336	-35328.0162603287	-39438.68155134417	-44670.85429430596	-49903.84835794789	-55377.81770030304	-60636.93858339888	-66314.65732885484	-72103.86305713898	-77651.44132633519	-67077.39252115536	-89564.96240246802	-95861.55185424996	-102218.42767261219	-109160.75869400403	-115221.1096476363	-122059.40127664071	-128753.2199827152	-136031.49782124575	-142518.506718337	-150017.34244545817	-156377.3250533872	-163887.03185682767	-156969.47682819137	-179009.99120500614	-185868.4247242061	-194107.91167807992	-202073.70869302948	-209875.3617304819	-217571.5112242248	-225980.55919191812	-234174.26180528337	-237491.45490054775	-250184.18930276652	-258966.77021315641	-266900.37943683297	-275660.9346850766	-284699.6310012188	-289659.1603876267	-301801.9150329058	-311427.16330524086	-319822.5372538964	-323529.6849382259	-338015.96662101423	-346773.31930171046	-351842.6323063741	-365140.9775013833	-373539.62837924575	-383161.0254124845	-393470.69701955415	-399733.2868872519	-411819.12903454667	-420595.05376687716	-431430.88875996193	-439033.52186120994	-449751.5711178312	-473324.9757570417	-468733.2492661243	-475818.43040333077	-487738.19107400917	-477874.1255138071	-507377.90080781793	-522813.79474024166	-526096.9211989533	-535412.1845322053	-545844.8254693734	-555997.0639185386	-560071.9111851772	-573656.0273573507	-583107.132933479	-592953.7353235089	-602551.8027482466	-611186.7068636431	-620299.7164041299	-626488.4798572573	-639317.556810058	-648964.3330873924	-657659.8531444946	-666501.9801945986	-675623.6032800698	-683605.3901525501	-693003.9884572253	-700763.9802455662	-705098.9139919613	-717824.3553877724	-728114.3222913719	-735837.0632260336	-741527.0636800091	-753691.5061624565	-761021.1827126876	-768843.0365514528	-777387.9739775587	-785543.0902977389	-791162.581419102	-800207.6723207205	-807595.3246579152	-816525.5011578811
75456.90532241695	75493.5631406288	75565.66135420502	75625.5424099197	75574.24173266953	75102.02144143908	74440.53697070651	73777.85579365562	73041.81822768392	72219.58746464545	71305.9213234621	70297.75868664216	69192.80652185596	67989.02609960939	66684.4069850196	65276.84040205224	63764.03447082569	62143.442166501365	60412.18667832986	58566.97329233232	56603.97465760377	54518.67241981617	52305.62561751215	49958.11410870592	47467.55367613555	44822.9501367374	42006.42031148687	38993.47126990685	35734.864837390545	32098.497204396175	27549.237335497863	24314.542352162593	20778.787324668607	17277.906896640663	13576.360895169666	9818.26475185185	5892.902189606219	1965.9258449750487	-2134.7969752223	-6352.280110951455	-10598.039525223197	-15410.739211596141	-19732.80714305176	-24326.615431635582	-29228.917826642923	-36536.9229294571	-39476.5995395495	-44749.73332077154	-49443.789859930635	-54432.17469317606	-60312.925715118006	-66177.29469750292	-71636.50870561966	-77786.65254990163	-83683.64744269178	-91675.59265227243	-96037.10957889678	-101856.44085065188	-108792.69317578996	-115946.54487327416	-123790.04359492252	-128054.31769491069	-135533.34549137694	-142420.9624228432	-146633.04943301075	-156476.90452459082	-164073.8103682641	-171680.59885989514	-178352.2942249233	-186029.65446786542	-193828.6138557181	-201634.68898951827	-209400.7032576113	-214302.24095520133	-225551.9761358305	-233535.56015587738	-242319.0250070521	-248724.01918285858	-258728.40004525386	-267303.5555495508	-276322.5814753672	-284052.78013135795	-294868.4260362199	-301367.0788038033	-310546.10310349526	-319326.8930602795	-328885.6164486316	-337617.4941571089	-346428.6404777877	-355491.1280615703	-364786.6994740443	-373491.9554226217	-383037.38101241883	-392831.47488938714	-402396.58962584747	-411332.12876499	-420686.6866285244	-440439.62594879896	-439666.89858038246	-449156.51096064795	-458038.7318949138	-468843.59779296466	-478118.80519805494	-484754.0034773885	-496801.7435818251	-507119.4072009969	-516617.65218371735	-527117.2929675797	-535127.5457822343	-545114.8577192265	-555962.7421456659	-563881.1632152834	-572896.2885352382	-582715.285495165	-591051.0977628906	-601174.2748281232	-610151.2620795498	-620947.9917669841	-629922.4480094439	-637411.9204711157	-647496.4730230044	-657042.5259754617	-663569.4439872676	-675033.364526079	-684476.1488991415	-692407.4657593537	-701497.3606526051	-710507.25364209	-720384.0039071753	-727704.2524826617	-735107.9354683801	-745182.146354029	-752427.5987381432	-760923.4234584568	-768804.2742093385	-776667.9335618487	-785973.1346617074	-792899.9008148538	-799483.1959585358	-808726.7936252644	-815556.0267748239
75606.18136266194	75643.45336484109	75722.2666497734	75810.83777777466	75850.31039281472	75730.12636047852	75102.02144143908	74306.55769331433	73531.73271457522	72690.44063078458	71765.94244173143	70751.27909259085	69642.43961961937	68436.51287290017	67131.00337253467	65723.51870123734	64211.599045039184	62592.60154954024	60863.60391806395	59021.30549403763	57061.90983880154	54980.96979377189	52773.16747046419	50431.981699118536	47949.15162458789	45313.743910230405	42510.36456802697	39515.225793553516	36285.468015651335	32716.07015665248	27908.185990480706	24655.322922094318	21250.387890416896	17719.05126331543	14517.795846957306	10239.066576003272	6355.008323023794	2453.101739410078	-1750.4097711871145	-5750.4830541374395	-10246.176569976262	-14196.477076219104	-19312.465650972736	-24231.859612501983	-28755.007529885333	-33560.076058657956	-38785.15490717336	-43916.103351671714	-48696.26237539016	-54888.12015213445	-59936.861468677176	-65730.09268023359	-71166.71380570985	-77218.44933211227	-83206.9902584331	-88769.29702222627	-95330.40396702907	-103093.29057070584	-108232.53922259889	-113645.2591982013	-111714.73118471389	-127982.34355330875	-135063.84703599027	-142103.3668224177	-149247.73768909724	-155880.81868773856	-162816.6220106975	-170674.65316718107	-178402.51572639344	-185353.45464886585	-193321.35208669456	-201368.59547798854	-208736.87640525767	-216620.07096467516	-224321.82175216492	-232371.78031445167	-241150.14797167864	-249213.6745518825	-257113.17309226957	-266148.628698202	-274965.0829081299	-284461.6988906403	-290603.5134347089	-299168.352476093	-310332.59020148526	-318996.30314004136	-327935.63583633053	-336769.36850578914	-349867.4449891949	-354642.9216063736	-364376.53417043574	-374341.6741797641	-382463.53729822184	-390990.8921136422	-400758.11292318825	-408922.9748254778	-420233.596735058	-430032.2000130107	-439799.74209361005	-451262.1923848222	-457729.15452386765	-467468.1319106784	-481731.6663294155	-487002.5761916157	-496969.4124542688	-506063.86864069314	-515626.2559999502	-525898.6231714358	-532802.1377668285	-541568.2713499508	-552154.7608812203	-563564.5288964869	-572758.6860961514	-582531.2146266433	-592142.5133569955	-600984.8727572919	-609895.2462175312	-619295.1780644397	-643466.631114181	-638770.6151609255	-647471.5279558484	-655821.9367215431	-664785.3904359796	-674554.9464007097	-682587.1323898206	-692010.8850073391	-700276.2859973845	-709482.6787006714	-715965.0302844568	-726083.863497929	-732734.3114924197	-745371.2502697296	-751669.2662042453	-761139.1631091215	-767281.643962434	-776355.4989577495	-781834.3548076235	-792044.3664353995	-799757.3912603916	-807131.1919207971	-805084.3322736637
75781.694751618	75819.34643741004	75902.21744449664	76007.31575892947	76094.73982784539	76095.96260932257	75895.727226171	75102.02144143908	74169.91362015341	73280.04738207074	72331.04520442773	71302.15942787664	70184.60257702557	68973.32570694567	67664.7320159522	66255.81133706629	64743.739994005125	63125.65891015311	61398.52365974634	59558.97866219387	57603.22774110295	55526.87769728911	53324.72710984954	50990.45701303423	48516.143179061095	45891.42549453903	43101.95609825407	40126.10703540451	36926.52474933723	33419.831129745	29168.34155713115	25102.695962094236	21485.82958822383	18202.83891983668	14577.10760370025	10784.325647481252	7089.858083812636	2909.2054027451086	-1283.2681820203434	-5659.087472019251	-10097.788649327587	-14200.17481534963	-18802.373429398518	-23538.654563006246	-28246.681871301786	-32811.8641151808	-38187.161640348204	-43404.579818089784	-49480.33992581663	-53836.934785890975	-59387.474448794615	-65079.415218793554	-70817.74833084334	-76301.42114872515	-78005.99040687905	-88548.98307048471	-95022.03992663784	-102754.52137492562	-107265.7613050437	-113955.72974740114	-120721.91498924064	-126959.49517882173	-134028.73170324735	-141055.21719185816	-147909.44870150747	-154888.0805546298	-162171.8513315078	-170265.70317013527	-177831.6262072494	-184304.46803343284	-191932.22553582996	-199914.27919762454	-207771.63929980056	-216287.02469883306	-224397.50745165802	-233949.50309574796	-240805.48468136054	-249078.70327663695	-257810.29774947872	-263762.45878935093	-274429.3058836243	-283122.93074888206	-291518.3593976733	-300244.1490735713	-309480.6355303685	-318178.0686990991	-327643.8615265063	-335790.63579379715	-345726.9625146891	-354576.5214612785	-364500.0440002097	-373615.900734039	-378648.26057104766	-391765.1116624039	-401776.69044436497	-408805.43313949305	-419870.95142654126	-432355.5927573386	-438960.5386016301	-448868.49796217785	-457568.255533993	-461265.73174328427	-476916.1403815	-483945.6340080474	-495227.8235771767	-505059.8977539118	-515619.24688988907	-524966.9614290791	-534070.2248358051	-543791.7867468399	-552979.7600285241	-558480.7699645843	-572013.3841658342	-581963.7823253243	-591178.1306976085	-600226.5473226144	-608378.2952218298	-618187.0122884677	-628903.7964337568	-637908.651843244	-646318.3795324139	-655298.6677343629	-664926.8842576898	-673640.8444650609	-682730.7583633105	-692028.8585636787	-702325.2226963209	-709867.2251490975	-717530.4637321881	-727078.1834316775	-727524.1814790051	-743654.2632845889	-751700.5871165702	-760337.9267689389	-768646.523888424	-775015.8390010934	-783703.8737880137	-791762.3855400969	-799574.3096286536	-806728.4954549617	-814414.3319996858
75983.52897238208	76021.45298259327	76106.92152396019	76222.68745352511	76339.0737400986	76409.65495828708	76360.72049516009	76063.54931462114	75102.02144143908	74031.01553155069	73023.47073222464	71964.42430059751	70829.0709489059	69606.7146379739	68291.19858743381	66878.18068568932	65364.08438385077	63745.60568271269	62019.43657521458	60182.07589199525	58229.668900355115	56157.83806435013	53961.47569603275	51634.45277116928	49169.176875028934	46555.859272491536	43781.18456613261	40825.58716266259	37656.672928954824	34208.01224678091	30245.517454483837	25937.337848419207	22422.013465693104	19021.25512507651	15136.13726573746	11407.632251749921	7519.281364122988	3364.6011771619087	-617.5939511382603	-4824.631507290527	-9117.137241751421	-13671.657920001075	-18209.656421579537	-22939.808274529816	-27651.84511141316	-32515.39102484699	-37672.25252152857	-42611.69389584736	-48059.17579147604	-53230.317284414195	-59180.906591689156	-64405.50603451807	-71033.74485515879	-75882.79316628247	-82014.19975312485	-86950.80967369315	-94334.50408851239	-100261.93342430651	-106838.83094819047	-113352.47796737036	-119934.14876983839	-126782.98271935439	-133809.1681507377	-139910.57663287537	-147700.80983537104	-154291.04191003967	-161801.32219445746	-169196.1937004733	-176975.59841384296	-184232.11866037583	-192289.4846912786	-199787.82806241506	-207817.84068157838	-216246.137553039	-223855.50728282076	-231485.53033165477	-240199.85181607702	-247728.73304283601	-257846.16643484274	-265300.9099834089	-273695.9284109735	-283522.26951112464	-290806.1663842321	-300150.81852985115	-308153.0086077819	-317445.3882819927	-325498.35456433694	-334928.40149084583	-344678.2138552331	-354057.8681687713	-362944.1709010731	-373178.1288399373	-381401.8893517671	-388963.43783588265	-400168.79398584826	-407931.67042404716	-419005.9974382041	-434487.07233476976	-437909.0077300323	-448530.03824593825	-456777.2410157381	-466387.79206157965	-476632.3136597571	-485798.5655136633	-494905.9586436867	-504879.7995298062	-514205.4922995699	-523052.84231679584	-533284.9569331121	-540424.4258617981	-552145.928402666	-562702.084058057	-572928.185747742	-581624.9466435348	-591294.2476616336	-599054.8840699329	-610201.7116600913	-619292.2780941217	-627863.8166819751	-634710.0636475019	-648203.4800134171	-654557.6291036702	-665297.6434525489	-680850.4451076426	-714652.0897196323	-690612.9861939396	-699040.0049335867	-708774.1114510023	-715886.8130419377	-725883.1125037315	-734757.4184877495	-735261.4299933591	-751002.5861494552	-759560.451760351	-767227.5461597553	-775073.895241458	-783139.0435093761	-791947.6261350737	-798445.5554544779	-805809.7507623215	-812666.9648164656
76211.71509601537	76249.7718067492	76337.04536860605	76460.0117563561	76595.73629748731	76709.75547846025	76751.37859567066	76641.74600029283	76241.41009030695	75102.02144143908	73890.17685007889	72762.53655917192	71591.22625634936	70347.37239088642	69018.31382174455	67596.72880405118	66077.47814837526	64456.37025430502	62729.572150461376	60893.2765633426	58943.46142095214	56875.695427596715	54684.92102216263	52365.1654928597	49909.14499208928	47307.61595620724	44548.244871313334	41613.383167397085	38474.97579818347	35079.73177605629	31278.583078970958	26448.206719652633	23030.235647896538	19561.942105613474	15872.560907987587	12144.162740301283	8143.480284942838	4453.722223176097	124.78025919268839	-3913.7498736203997	-8823.067058074172	-12881.81467803719	-17483.514088060125	-22092.595021142508	-26355.327215128753	-32039.811189854343	-36966.702499505715	-42031.37760962668	-46659.05092336779	-53001.81065560586	-57744.222925735055	-63713.88542982703	-69564.81394094252	-74387.02984757349	-81198.49395764252	-87339.21049059095	-93587.36400727177	-99532.41359324311	-106064.83902578492	-112204.74413454463	-119419.72478484939	-126057.047340594	-132813.20625935524	-140328.65473450406	-147229.51481280715	-154172.94754988851	-162149.97165095597	-168445.28961337573	-175787.63706866006	-183787.79733902827	-191180.18181117787	-199349.82488825452	-207041.29144750244	-215295.78563404392	-222566.04097119765	-231002.2719670022	-239195.70667385834	-247259.1023246711	-255924.08039486688	-264316.9865688232	-271517.25057652243	-282517.6170044178	-290401.83481360506	-299044.3911112798	-303303.4774926244	-316960.0950656776	-325834.45988828497	-334636.77766750066	-344192.9908824021	-352877.06756459817	-359855.27806970075	-371812.2255108132	-381420.2304853325	-390371.2719186882	-399967.1665061034	-411910.8459410059	-417876.8365514323	-430042.7370046486	-436946.9308776008	-446822.74366093404	-457537.1988550618	-465432.79465482006	-475837.12882764253	-487838.7779591795	-494881.4423271169	-505063.4843118208	-512930.19443021796	-523903.3307191156	-523020.05139296793	-545804.2458597235	-551625.1806740311	-561591.8015346769	-570856.2166162985	-576999.1828081473	-590290.020890044	-599444.2092426427	-608424.7961263553	-617151.2720100768	-627319.57195238	-636785.8300819718	-645475.7108086254	-654143.2338428885	-663660.9745990017	-672369.0865132865	-682301.8973105095	-690074.8802312004	-698617.2496752716	-708421.021654567	-716121.0175565919	-725116.3727628689	-734079.7417351005	-741122.9572803243	-750451.4999837817	-758539.942537706	-766402.7181745832	-773635.7347228009	-782294.4312332533	-789706.6719993728	-798440.612207077	-805551.9357974641	-811123.5237002523
