401691.63756614167	401568.60871044337	401178.2681174603	400736.62433845655	399999.64581543824	399082.8567615916	397970.60277106846	396660.92906270304	395157.5183658084	393459.82873273676	391564.5575569131	389460.35717382224	387231.6182553484	384369.786298816	382111.72250587307	379772.23295852414	375867.34846145846	374021.55531382037	368251.44081119704	366695.86242263333	362988.7499302982	359343.54944596754	351490.0423594748	350077.53730148997	346323.0017076797	339801.5930611277	335052.38323255326	329821.3088742158	322776.94551660644	318892.21659106563	315856.5341739503	309038.4904527785	300407.7654976632	293012.99531705864	290594.5900553381	272907.74808239145	283714.8662835648	277496.42599313916	277893.7270581621	259836.29072189482	257059.59972613608	228597.59868247143	245264.69863926456	252562.58291032142	216545.7511732123	197472.2798338344	190372.98575051152	200666.96829031885	232925.26586808404	175765.07959041442	148141.4879160747	187518.76927959907	165706.96168828523	109950.54772833042	138465.32642813853	168407.0332961043	147117.60981226782	186203.42316074402	154859.07680919766	80805.28911756171	9860.159038298007	34745.018156677776	155082.98618454707	33642.152051169774	121936.97000461421	29164.96842894389	121735.5685782386	-35371.50522761763	22493.67826253618	54229.68251052691	-54964.82417548774	-98618.3502071019	-60644.424785207026	-117293.62836755055	-100294.82064508216	-50451.13022817043	-164285.40443150228	-181042.15137864795	-154308.5506421132	-142816.9463739582	17087.340337758767	-128378.56370582408	-204931.65514584724	-124744.25487992656	-52565.40562200814	-261814.34726635442	-91180.8630075989	-251124.69725997548	-81652.98571631522	-404547.2133204704	-243528.3120195212	-254574.1016995469	-327627.3069097608	-115897.73221185326	-169344.25817754772	-247803.98454193072	-200143.1070398619	-351646.8465274988	-392306.8151437833	-361431.54452539084	-127173.93766477995
401734.3702830656	401684.33406224695	401349.0749552526	400833.07714586006	400096.0832229856	399178.8890643313	398063.67232037545	396755.78064316406	395249.4050714886	393554.42779567663	391658.0449775319	389580.73823628563	387282.59896045283	384751.99122856115	382271.7084953035	379482.6122271895	376198.2828695321	373069.44802535523	369250.87434758735	366145.7902233548	361673.9491546905	359624.9781892706	355327.6958353111	350984.9879677824	311902.85090026027	337084.3100785734	342418.66653687495	328925.8709731349	327454.975410881	309195.9888804783	312384.30154391215	331584.07319190237	300527.1412384481	327657.9264757639	237240.68885614432	298329.7849811595	279731.57269475725	266244.1863724397	295734.39962070005	248639.48416224797	245328.03645173507	262477.2698694506	246020.75621113065	193541.31341658853	182233.81299440656	222365.89499781118	215731.29645683267	367039.37381966424	294995.93212187337	185737.43602804467	154042.37986674474	161072.00178714178	163272.23396843462	167102.25862179277	123574.72418099688	153143.59737496008	135903.84766226087	192399.12284222862	112470.05377747084	155088.48701768508	58141.61947348004	41869.99185857584	71331.64028447238	47680.50704109878	146779.61358617828	-62557.068809865275	380359.0006853017	212952.73790228646	183871.6365305304	-30614.966453981935	-32150.24885494716	28215.477220461937	-45436.410896619025	102877.36076470488	-330478.6840638381	25352.677274371963	-18018.621849113493	-243666.625741204	-11318.30089744972	123124.85447523405	-503925.1130576802	-222980.2688199717	-178929.08070731128	-26179.985278222477	-246108.18784790253	-130129.96034018416	-77445.58429072483	21991.750653564464	-301679.2815173535	-284488.5837705602	-514424.6215631143	-225743.69296545186	-206282.9316824748	-451576.6875843153	-396746.45626523916	210392.34435249306	-598394.2747767423	-279594.6666750399	-246964.19818727346	-679828.595892535	38498.88541021617
401809.02153101296	401840.95410160674	401662.06486672873	401097.0905663051	400362.12429753505	399424.6490954998	398310.46389705245	396995.29985399253	395493.163142193	393792.324412785	391899.1937297811	389822.0612750334	387535.30060736847	385072.46608111146	382375.6862470133	379552.0489015833	376549.75725913537	373244.54430563806	369600.97410209256	366534.2671087913	362853.8695113857	358145.23277028545	354054.1836643304	349941.51175483223	344166.9751708638	330856.0354987751	332295.36843017617	334249.83312576683	321364.31127557706	321492.6901067309	301981.9631144231	307357.246102768	304144.87052395137	300966.2550830197	319250.43939084455	242028.3120859348	258468.53197555954	234613.49507184792	269177.3346788428	211114.18674898462	221212.77276370977	250263.41372980794	229505.8180863877	225406.20450476883	241047.08978625014	283538.8512998569	213818.20341440744	172678.76119132084	277293.3115249148	186150.83648388344	245644.5230021975	307542.552109163	130348.70876372117	152128.76121779223	195095.38280748622	126982.87308562524	34475.62413853605	142902.78973995056	124081.45903978264	25817.12713229726	127044.3775503051	60807.94720591628	-4356.517331259209	121618.68414716446	148.18339220050257	66125.33300430723	22961.991330459598	230675.42827884073	-51146.51646091766	211286.97640700906	36996.9572917918	96733.82754320838	-188829.12247516506	-113845.6827637318	-17218.029078030842	-91072.4597515621	1577.47467789019	-262768.4071569762	-189190.66094006994	-66313.97962977045	-238991.0788061542	-139272.37212340318	-96847.40915980487	-57731.64816787373	-100502.73248543014	-261101.24303692178	-129193.6716396811	59164.737996030715	-252493.47679463483	77633.53444002918	-5681.934470636072	-334291.75772970996	-293020.4741761094	-686501.2015856295	-234164.29110813153	-868124.9430095096	-284015.47735310136	268263.0065022855	97380.29260349786	-364678.7437288151	-203770.3788775173
401919.412564749	401973.6023406371	402024.82706513815	401677.52792157733	400818.6720665919	399846.74420873355	398716.07062743104	397396.9918379759	395890.8993270319	394184.09792032966	392288.40361170017	390200.0567317675	387918.08216080174	385436.60258141183	382756.73172691336	379928.95236874826	376787.0678199994	373767.44906129176	370234.57979243924	366977.5074801396	363272.5716061173	358950.77290275355	354391.3592506619	352189.7221381414	345339.0606712664	370951.78495218	337390.3682038783	323976.8596451711	307271.9492089888	299970.7274485143	311101.48270517064	306639.15744146775	297618.26812490146	297684.51399370364	293360.5495012539	288694.88631895557	278433.1334437148	271986.22905467125	261222.73384657595	257554.03379524336	267911.78599074343	236258.34751844197	237174.586701727	252473.3325372145	240336.2285790937	178988.83573778125	221245.02468431822	19605.16814227309	184558.23803755827	199131.99950887472	167186.8489173766	123775.6921999937	122184.15780625184	45376.55379447888	80632.93110866327	44502.6463288308	16609.352347298	194253.79585916642	139686.99568350287	70278.43076856853	115732.11698313738	75150.74414053047	-99275.08796579076	35913.27184372279	49528.3257970048	-12035.661300135427	125035.83015274128	1306.2033470504102	245703.4740329251	-166271.07881118183	-193355.92714090517	11610.214241589129	85046.29892979725	2028.0292616598308	-37737.429641357565	-78418.36658801028	41122.52113390691	-40865.48308497702	-132672.317656148	99128.37677007879	-184896.28502166143	-25819.80800117331	40862.82916695881	-59070.09688580863	-207001.19256336993	-108279.06259450596	-18981.440662035136	-368227.90695631166	-227986.5040443266	-117294.36144787038	-254131.07821874332	-264739.65060365706	-236055.84678733657	307784.71802750917	-132748.91229851684	-62406.2488341243	33987.88317258621	-105998.14188045438	-1.672242927497963e6	-411229.3670553599	-290826.1513355195
402068.82660336106	402138.5954176859	402245.180555188	402245.61039714026	401670.11734986026	400525.070080788	399318.418453251	397975.7068328336	396452.98087938677	394741.5725012106	392843.121074326	390728.79831974756	388463.9397154903	385981.07349008287	383366.52791289333	380468.2668083925	377545.9282212899	374121.60066937306	370669.5057534744	367106.4144788439	363434.4366185885	359763.2207657255	354756.0582319022	351513.3677606924	346297.34343005205	342327.719589096	337432.90312845027	332717.2784482718	328818.74034400564	317710.73578295775	315406.4541080466	312485.8915112503	285248.85829424113	296712.6482797887	300108.50835915515	285346.2665866155	266026.6295121659	274099.63057433534	275141.67088570585	262246.74286932347	223112.55146520375	237800.97668074828	207357.7183099069	239549.76008107245	202508.64079984336	298393.19803193456	200358.6201731552	304884.9340642276	175916.8433536712	136465.4369377215	163605.40945660928	149508.82050620025	178460.51277837274	113023.7133533837	209418.62925080943	334270.42274343304	193704.88930073334	133742.47885563562	86999.01250013523	87165.59521242726	80377.70354219963	70688.68550656509	109343.08393798326	61641.95795326494	37827.016798505676	91850.64997047733	-200106.37508303812	111169.04037719313	-144859.4101631341	33787.79455380392	-311089.05954262405	-19474.614933451056	-78296.69374888123	153074.44017458917	-172424.31673746312	35619.30934273335	4516.4991657853825	99001.09896750585	-142494.7117258174	-214469.06672037602	195951.86739450286	-171686.86327505147	-274993.6034811613	-266193.5290181305	-296860.7332303451	55414.874406373594	-339735.0328843788	-287616.32758362946	-222491.4550834694	40831.34727156954	-430257.7522111463	-1205.794117848971	-310672.5098144315	130571.7838772079	591229.4833033099	-178020.75037573976	-235602.48509305355	97281.31798581674	-488063.43937934516	-355813.82629513805	-266116.7992131285
402272.5444008865	402337.10131275957	402472.7092440671	402585.4642148969	402497.61849222495	401669.09613696905	400214.15417566174	398767.666144756	397208.6292593179	395475.53887735226	393559.964881976	391459.663390744	389165.101070354	386654.9101635375	384012.3536672101	381143.3986634627	378115.32971213956	374845.4041708623	371461.90371996723	367716.7007150006	363848.5261199814	359884.2409146491	356307.5699930374	351082.5682030654	349345.51944681304	339627.1981458517	337814.9854230018	362404.82066222874	331159.13593452994	322731.3006166264	302429.8418352235	304635.01985983504	308348.14349335956	295567.0527146284	296577.1192854524	277502.4082217575	287454.4577475098	271413.4097870919	264577.41899217863	258626.29777364386	254719.31412671262	232873.2693283481	255861.0303046686	238753.89565760363	228188.4813482588	225307.67874827608	224130.12608796242	207828.62379153236	212522.19352624821	196193.64464368368	206030.374042931	213532.09423981525	243791.6506144756	86041.38342965406	189274.10257475497	171514.83823281236	-64965.372971087694	123696.73325927736	40616.32195233146	17214.6463692236	95718.8811170177	82772.93035329785	59765.710573013755	156731.0949804352	25538.82557728747	35197.534839865286	68118.81506130169	22621.13727799931	-68224.14225136826	-44915.89605938888	34428.346860737656	-118670.30639797507	-18093.967570253182	84118.20203374117	-9783.807461692137	-105531.08757049567	22128.8328335057	-191707.19295741885	-57477.375941724866	-19446.89723117859	-73671.22489205748	-75047.50070826628	-112304.14921301848	-163756.5290414748	-253837.66833394888	-73085.36038026522	-158184.99429042102	-210858.06120193662	-83553.16372733994	-267656.6426688428	-156671.70404821652	-140928.90460305777	303168.1270586798	-349079.8043672588	-356756.32187777176	369502.88496245793	521413.25240139663	-324983.9633292822	204957.9435018655	-21489.794395564706	-575977.466410103
402484.5316590284	402575.4770243077	402724.23302646773	402897.2555972347	402979.6871720874	402764.50795804523	401668.32371779834	399891.8680687462	398198.9577627055	396414.9268350005	394468.82409638807	392345.60575726733	390039.70883200655	387560.2035115806	384876.69910121907	382049.5015813863	378926.48186450184	375716.0631925531	372337.90265626716	368341.9318704936	365016.2778490698	360978.8767464333	357135.51636182214	352166.79946384206	348088.76889796404	342869.5677866144	338602.3009018415	332090.30608403427	326852.99536672095	331415.02234820044	316462.9400438471	307433.3235635152	344804.119475096	280167.9148625531	286225.9853420552	285932.2724627997	279176.9221228688	268509.29892917036	274857.39060747344	263891.3439555679	252485.13979129982	263102.08480058785	236015.22109917796	228057.73009384074	221815.88617020962	199463.624221378	220028.85995512106	200635.1230067208	191755.57066235645	182743.83337285288	224552.53739210812	183026.9146108845	190117.09402667964	137885.72056263156	130598.33538191143	91362.87143641768	87315.96992545447	60826.80969549576	-25030.873281658627	239553.22945850145	-117497.25379522413	9671.069228097738	69422.6541218292	31288.387041069218	131668.2502054558	226.74143362033647	52466.091571592144	-136368.47246361536	-11043.959927095857	50440.64047044725	53893.94397496537	54405.94626997085	-226825.0397532349	-35471.41662143456	-22983.069097439176	10445.148129397305	16635.563753432943	53616.90245248517	39647.07064716227	-263348.7083607778	-119504.74471570808	-122172.29370615073	-178827.0446557391	-104088.63057786418	-85846.82833947288	-140330.06817738217	-62609.755618114956	-274495.686593353	-85291.22601029195	-245535.1356860526	-81798.22946709825	-139444.93504784204	-123498.18076295638	-347184.5370101889	-106022.09018589067	-210154.32316734747	-230638.5951019529	353471.6918858546	-449160.351759266	-337724.5406552581	-395152.273442132
402773.59236146056	402851.2561232507	403010.839932211	403217.8362031856	403395.5191917396	403415.24801056355	403045.9211137381	401664.68108708935	399534.0022036277	397612.2097427604	395599.07383136486	393438.1161556501	391105.70623522927	388601.7146906438	385907.242310176	383025.11621710565	379976.8632898629	376740.809590196	373256.58533341123	368844.32155528106	365920.87743332714	362022.0844499244	354279.59489297215	352795.98019558995	349296.40594268055	346573.3875811496	340302.22173212573	334085.6156755956	329371.8043184858	323149.2528886568	318751.7333009653	316846.7412848801	304752.58140043484	289581.29247223283	344313.48029887746	285332.1160768925	286761.63293684844	274095.3724673103	267780.1810881931	258108.8454912901	244633.4928890078	245491.45138667873	236084.2651049113	216336.59914740047	259165.2564646016	214021.7952472088	212557.18357839424	190744.00822509523	200853.0120551068	197538.2868470403	214954.9747397285	183867.99827472353	168308.58731134352	153605.62132053135	142463.1318011973	91823.2714795582	30289.557278101973	122198.77731462137	126320.68269987247	77830.34514178726	-57644.61370685074	178030.32758615073	259081.93999729934	106944.29579082748	8875.958672083449	136926.79784333613	-105709.18297690217	88507.31296580343	93967.09249815356	19067.844194543664	-85834.59898657084	-116978.79213156342	45056.591164989164	-40083.29673697351	28820.398477077717	-231389.81542472402	12596.436198235257	-84710.70750341448	-114543.12021344423	-117665.98883225501	-81322.84979267971	-25169.38951536431	-210391.92886524816	-46990.82895362703	600952.6052911817	-58196.327378210844	-245406.53665816237	-71728.2160148609	-120908.33701234264	-144260.53863035433	-320744.4596657149	-359592.82588296	-213761.28965942806	-358946.37629589916	-354721.4936890511	-221350.43565858307	-254189.62877533736	-616505.1526347657	-291900.13779076334	-588818.0838470677	-369906.46657774324
403069.94495067245	403170.1801656686	403333.12939715537	403562.6736794063	403798.4320356904	403950.47803696326	403883.45526064036	403345.6352558881	401664.00916223973	399183.0175800455	397010.21866052237	394766.70408252324	392382.801129941	389832.9835828998	387128.61646518926	384221.22806653264	381128.4428265601	377889.6660170227	374430.31248183234	370888.5190757533	366985.6554126176	362032.025808085	358865.6939747508	354646.0928286348	350203.0741866629	344611.1884601122	340718.95947073656	335329.32206525316	329691.66840176564	325631.39824042935	319340.388240444	313562.2363462888	309368.39388783125	301039.446537836	296673.853653808	271763.57435333135	282745.3489565806	274482.8062050664	266938.83885435516	247330.8080347178	258251.99393590156	250178.48182694637	235429.42894851114	227969.8845997156	250044.59078141092	230158.94445484597	201037.32853330125	192220.62965849624	196772.64143771597	69510.84884175821	154242.0762754893	174583.4031982919	139564.51414705906	136178.54641419539	128090.88743545196	149473.72743781074	139611.01520445372	228093.89001954067	73459.5190414614	71850.57888037799	-118849.3917544937	46091.59704782604	100915.72829543683	82285.56967042171	49241.97597637505	-37833.61796457262	-90438.76876655262	247618.3330691805	9963.119646094856	16658.944409952383	-84930.09296343906	-65139.285569130734	-61732.086016653804	-26350.119103927456	32003.590745672118	-67684.73166255606	-47070.58677715098	136853.46063460968	-272888.53462524957	35957.43867686449	15821.272935613757	-254767.62986283848	-263896.0276379946	-234668.1562610864	-49005.32411266316	-112891.36136535998	-182066.1826891912	-166267.63263606478	-227142.9754206204	-74777.09819851257	12993.196163489716	-387736.6955938343	-215348.72676919308	-136285.96055886894	-388717.8417464724	-247394.00329123996	-353167.5221740776	-156962.5289695831	-452076.68598661706	-226720.07955615007	-470526.43755046604
403403.56940573524	403522.86492969317	403693.50687680487	403937.68628195324	404212.24929918477	404449.7966854031	404554.6665002372	404377.4150540822	403657.2518770746	401660.19155659934	398832.26350058	396395.47882649745	393914.53588090127	391307.1449862253	388537.61192846217	385627.56786873844	382522.7263247875	379264.0548736948	375810.83688676753	372175.32664905535	368347.89476175513	364111.7171799465	360251.75062621734	354434.8712019444	350929.64280465536	346636.04732233705	341944.5649240791	339990.6902284998	331890.74328311917	327668.90367175813	321949.0697140456	315660.1504522546	310015.3001225231	304213.6121387811	295502.04372279835	288940.9296649832	282644.2619647598	279475.1876175236	283786.33204476326	264564.03215270676	258672.24358850752	259955.18543985253	239893.6353338122	227573.8025125193	235722.8880139907	212230.94244202063	223609.4645513564	194865.28335336782	180505.70971602923	178605.70477331232	212678.54725266702	163606.39126741083	158726.18799299462	169079.51107407152	87742.4093853567	133873.02062911214	105302.51466768619	83316.62412647111	142386.51010086294	25586.82674877788	85267.0411209737	98110.70128380146	40739.72814795363	15180.215001380304	56992.236304763996	235029.6637243164	34082.48454647226	26560.69750832382	-37093.93110877357	-56119.35181548679	-21036.452542720188	-60812.98187936563	8212.982626029698	28189.8263968401	-143105.3116788658	25753.72336615529	-93029.31795942102	-47343.34715603647	26860.677719105617	-131422.2001021119	-37648.2014202741	-91023.90291966015	-121272.66229218931	-176803.03401510877	-21845.136665359605	31530.964780549402	-52266.66249742138	-368239.2973980021	-263035.2461197128	19498.655737313442	-381739.2016333863	-453581.9008108338	-140673.08087881294	288495.0963001698	-372760.8691165184	63634.93206611427	-164239.80811320117	-388224.69804461155	-131084.0182336074	74103.14624010748	-241141.76896050386
